"","year","charter","study","vessel","boat","stationid","haul","start_date","start_time","end_time","start_latitude","start_longitude","end_latitude","end_longitude","duration","distance_fished_nm","distance_fished_km","net_width_m","aswept_nm2","aswept_nm2_new","aswept_km2_new","gear_temp","gear_depth"
"244","2013","NMFS","SBS","162","AKK","J-12","16","2013-06-12","09:26:46","09:57:51",57.99174,-160.86125,58.0144,-160.88153,0.518,1.50648003,2.79,15.538,0.01263825291366,0.01263825291366,0.04335102,3.3,43
"245","2014","NMFS","SBS","94","VST","J-12","17","2014-06-11","12:29:10","12:59:39",57.98898,-160.83903,58.01447,-160.83984,0.508,1.529698181,2.833,15.602,0.012885894454378,0.012885894454378,0.044200466,5.1,43
"246","2015","NMFS","SBS","162","AKK","J-12","19","2015-06-05","15:35:24","16:06:40",57.98757,-160.84411,58.01348,-160.83653,0.521,1.573434698,2.914,16.272,0.013823505980064,0.013823505980064,0.047416608,3.8,43
"247","2016","NMFS","SBS","162","AKK","J-12","14","2016-06-02","17:45:32","18:13:40",57.9995,-160.8396,58.00212,-160.88283,0.469,1.39308906,2.58,14.801,0.01113264822714,0.01113264822714,0.03818658,5.8,41
"248","2013","NMFS","SBS","89","ALD","J-13","7","2013-06-10","09:06:47","09:37:55",58.00647,-160.22813,57.98296,-160.24975,0.519,1.57127487,2.91,15.901,0.01348978873803,0.01348978873803,0.04627191,2.6,49
"249","2014","NMFS","SBS","162","AKK","J-13","7","2014-06-09","09:59:51","10:30:05",57.99749,-160.20786,57.97501,-160.22759,0.504,1.489201406,2.758,14.687,0.011809053181618,0.011809053181618,0.040506746,4.7,49
"250","2015","NMFS","SBS","94","VST","J-13","8","2015-06-04","09:01:39","09:32:22",58.01148,-160.21068,57.98663,-160.21623,0.512,1.502160374,2.782,15.477,0.012552540462462,0.012552540462462,0.043057014,4.4,48
"251","2016","NMFS","SBS","162","AKK","J-13","13","2016-06-02","15:16:52","15:48:22",57.97504,-160.22958,58.0008,-160.22538,0.525,1.551296461,2.873,14.889,0.012470643886701,0.012470643886701,0.042776097,5.9,47
"252","2013","NMFS","SBS","162","AKK","J-14","6","2013-06-10","06:56:09","07:26:41",58.00469,-159.66098,57.99526,-159.61803,0.509,1.486501621,2.753,17.187,0.013794120328263,0.013794120328263,0.047315811,3.4,41
"253","2014","NMFS","SBS","94","VST","J-14","7","2014-06-09","10:18:24","10:49:04",58.02316,-159.55981,57.998,-159.56347,0.511,1.514039428,2.804,15.875,0.0129771541955,0.0129771541955,0.0445135,5.7,40
"254","2015","NMFS","SBS","162","AKK","J-14","7","2015-06-03","09:44:53","10:16:52",58.00055,-159.5844,57.97438,-159.58625,0.533,1.57127487,2.91,14.7,0.012470907141,0.012470907141,0.042777,5.3,39
"255","2016","NMFS","SBS","94","VST","J-14","14","2016-06-03","14:16:51","14:49:55",58.02,-159.61411,57.99325,-159.63302,0.551,1.715443389,3.177,15.9,0.0147265854219,0.0147265854219,0.0505143,6.8,40
"256","2013","NMFS","SBS","89","ALD","J-15","4","2013-06-09","11:45:31","12:15:49",57.99322,-158.97341,58.01873,-158.95865,0.505,1.602052419,2.967,15.771,0.013641574519881,0.013641574519881,0.046792557,4,39
"257","2014","NMFS","SBS","162","AKK","J-15","5","2014-06-08","13:08:23","13:38:16",57.98631,-158.97425,57.98656,-159.01915,0.498,1.437905491,2.663,14.402,0.011181026962358,0.011181026962358,0.038352526,6,38
"258","2015","NMFS","SBS","94","VST","J-15","6","2015-06-03","15:22:52","15:54:04",57.99365,-158.98267,58.01932,-158.97804,0.52,1.547516762,2.866,15.828,0.013224825472584,0.013224825472584,0.045363048,5.6,39
"259","2016","NMFS","SBS","94","VST","J-15","13","2016-06-03","07:09:02","07:41:40",57.98912,-158.96512,58.01444,-158.98268,0.544,1.619871,3,16.2,0.0141685038,0.0141685038,0.0486,7.1,40
"260","2013","NMFS","SBS","162","AKK","J-16","5","2013-06-09","16:10:59","16:41:24",57.99013,-158.3154,58.01423,-158.30597,0.507,1.477322352,2.736,15.164,0.012095326343232,0.012095326343232,0.041488704,4.6,33
"261","2014","NMFS","SBS","94","VST","J-16","5","2014-06-08","17:09:23","17:39:52",57.98287,-158.30857,57.98607,-158.35522,0.508,1.505940073,2.789,15.231,0.012384105814047,0.012384105814047,0.042479259,7,32
"262","2015","NMFS","SBS","162","AKK","J-16","5","2015-06-02","17:47:57","18:18:58",57.9843,-158.34245,58.0094,-158.34892,0.517,1.519978955,2.815,14.228,0.01167642724006,0.01167642724006,0.04005182,6,31
"263","2016","NMFS","SBS","94","VST","J-16","11","2016-06-02","13:19:51","13:52:29",58.00433,-158.31579,57.98359,-158.35275,0.544,1.71706326,3.18,15.109,0.01400717526846,0.01400717526846,0.04804662,7.6,32
"264","2016","NMFS","SBS","94","VST","K-03","80","2016-06-22","07:06:18","07:37:30",58.33423,-166.55549,58.36011,-166.5496,0.52,1.564255429,2.897,15.691,0.013252165145791,0.013252165145791,0.045456827,6.3,45
"265","2016","NMFS","SBS","94","VST","K-04","51","2016-06-12","16:36:03","17:07:58",58.34257,-165.90159,58.3276,-165.94428,0.532,1.624730613,3.009,15.91,0.01395661470027,0.01395661470027,0.04787319,6.4,42
"266","2016","NMFS","SBS","94","VST","K-05","50","2016-06-12","13:31:46","14:03:41",58.34983,-165.27875,58.32495,-165.28424,0.532,1.503240288,2.784,16.068,0.013041236647296,0.013041236647296,0.044733312,6.7,43
"267","2016","NMFS","SBS","162","AKK","K-06","48","2016-06-10","17:18:53","17:49:36",58.33143,-164.61882,58.33017,-164.66803,0.512,1.562635558,2.894,16.186,0.013656071581372,0.013656071581372,0.046842284,7.1,42
"268","2016","NMFS","SBS","162","AKK","K-07","47","2016-06-10","14:38:22","15:09:20",58.34659,-163.99598,58.32043,-163.99196,0.516,1.575054569,2.917,16.451,0.013989959370211,0.013989959370211,0.047987567,7.6,40
"269","2013","NMFS","SBS","89","ALD","K-08","34","2013-06-15","16:41:07","17:11:47",58.32038,-163.3598,58.34631,-163.35568,0.511,1.561555644,2.892,16.595,0.01399146747042,0.01399146747042,0.04799274,2.8,36
"270","2014","NMFS","SBS","94","VST","K-08","34","2014-06-14","17:57:36","18:27:29",58.31563,-163.39751,58.33402,-163.36392,0.498,1.534017837,2.841,15.848,0.013126030769544,0.013126030769544,0.045024168,4.8,35
"271","2015","NMFS","SBS","162","AKK","K-08","37","2015-06-09","12:06:19","12:36:23",58.32543,-163.3565,58.34901,-163.36757,0.501,1.4578839,2.7,14.466,0.0113867542206,0.0113867542206,0.0390582,5,34
"272","2016","NMFS","SBS","162","AKK","K-08","43","2016-06-08","16:53:13","17:23:45",58.30485,-163.35426,58.32993,-163.36405,0.509,1.536717622,2.846,13.499,0.011200159690082,0.011200159690082,0.038418154,7.6,34
"273","2013","NMFS","SBS","89","ALD","K-09","21","2013-06-13","08:53:13","09:24:29",58.3461,-162.72035,58.32077,-162.72799,0.521,1.53887745,2.85,14.173,0.01177590704565,0.01177590704565,0.04039305,3.3,30
"274","2014","NMFS","SBS","162","AKK","K-09","21","2014-06-12","07:06:21","07:36:50",58.35091,-162.73068,58.32621,-162.72636,0.508,1.488661449,2.757,14.087,0.011322517547847,0.011322517547847,0.038837859,5.5,30
"275","2015","NMFS","SBS","94","VST","K-09","18","2015-06-06","10:03:41","10:34:03",58.34419,-162.71306,58.31943,-162.72095,0.506,1.50648003,2.79,15.064,0.01225271218248,0.01225271218248,0.04202856,4.8,30
"276","2016","NMFS","SBS","94","VST","K-09","23","2016-06-05","07:07:29","07:39:39",58.32395,-162.72951,58.35073,-162.73742,0.536,1.625810527,3.011,13.481,0.011833700839103,0.011833700839103,0.040591291,7.4,30
"277","2013","NMFS","SBS","162","AKK","K-10","19","2013-06-12","17:19:41","17:50:21",58.3179,-162.04378,58.32569,-162.08868,0.511,1.498920632,2.776,15.31,0.01239031575848,0.01239031575848,0.04250056,3.4,44
"278","2014","NMFS","SBS","162","AKK","K-10","19","2014-06-11","14:59:19","15:30:06",58.29833,-162.05686,58.32369,-162.05556,0.513,1.523218697,2.821,14.873,0.012231772241689,0.012231772241689,0.041956733,5.9,44
"279","2015","NMFS","SBS","162","AKK","K-10","23","2015-06-06","15:14:26","15:44:01",58.31745,-162.04287,58.32518,-162.08725,0.493,1.482181965,2.745,15.583,0.012470421738555,0.012470421738555,0.042775335,5,45
"280","2016","NMFS","SBS","94","VST","K-10","22","2016-06-04","18:02:56","18:35:24",58.32796,-162.09587,58.32004,-162.04655,0.541,1.634449839,3.027,15.657,0.013816838911887,0.013816838911887,0.047393739,6.9,44
"281","2013","NMFS","SBS","162","AKK","K-11","18","2013-06-12","14:42:50","15:13:04",58.33732,-161.41009,58.33177,-161.45492,0.504,1.460043728,2.704,15.537,0.012247898389584,0.012247898389584,0.042012048,4.7,31
"282","2014","NMFS","SBS","94","VST","K-11","19","2014-06-11","18:04:15","18:35:23",58.23423,-161.55358,58.20871,-161.54787,0.519,1.541577235,2.855,15.824,0.01317073793816,0.01317073793816,0.04517752,5.5,38
"283","2015","NMFS","SBS","162","AKK","K-11","22","2015-06-06","12:40:11","13:11:23",58.23322,-161.55538,58.2076,-161.54355,0.52,1.583153924,2.932,15.872,0.013566984927232,0.013566984927232,0.046536704,5,39
"284","2016","NMFS","SBS","94","VST","K-11","21","2016-06-04","14:50:46","15:06:44",58.2183,-161.54875,58.23068,-161.55376,0.266,0.760259456,1.408,15.829,0.006497463606656,0.006497463606656,0.022287232,6.4,38
"285","2013","NMFS","SBS","162","AKK","K-12","17","2013-06-12","12:05:10","12:33:22",58.3193,-160.74484,58.32423,-160.78693,0.47,1.367711081,2.533,14.161,0.010457234193329,0.010457234193329,0.035869813,6.1,21
"286","2014","NMFS","SBS","94","VST","K-12","18","2014-06-11","15:05:45","15:28:15",58.31868,-160.74562,58.32185,-160.7789,0.375,1.072354602,1.986,13.579,0.007862031041502,0.007862031041502,0.026967894,7.3,21
"287","2015","NMFS","SBS","162","AKK","K-12","21","2015-06-06","09:47:45","10:04:37",58.31945,-160.75267,58.32182,-160.77847,0.281,0.830453866,1.538,13.702,0.006143671985308,0.006143671985308,0.021073676,6.6,21
"288","2016","NMFS","SBS","94","VST","K-12","18","2016-06-04","09:23:08","09:40:07",58.28484,-160.79343,58.28423,-160.81823,0.283,0.788877177,1.461,14.698,0.006260314921674,0.006260314921674,0.021473778,7.5,29
"289","2013","NMFS","SBS","89","ALD","K-13","6","2013-06-10","06:26:40","06:58:39",58.29198,-159.97723,58.26604,-159.97392,0.533,1.559395816,2.888,15.662,0.013186578675248,0.013186578675248,0.045231856,6.4,40
"290","2014","NMFS","SBS","162","AKK","K-13","6","2014-06-09","07:09:21","07:39:10",58.28528,-159.977,58.2636,-159.95653,0.497,1.454104201,2.693,13.407,0.010525813833183,0.010525813833183,0.036105051,5.6,39
"291","2015","NMFS","SBS","94","VST","K-13","7","2015-06-04","06:42:38","07:12:24",58.29341,-159.98004,58.26828,-159.98097,0.496,1.508099901,2.793,15.398,0.012537847199262,0.012537847199262,0.043006614,4.7,38
"292","2016","NMFS","SBS","94","VST","K-13","16","2016-06-03","19:16:39","19:47:37",58.26775,-159.95604,58.29193,-159.97564,0.516,1.578834268,2.924,15.212,0.012967355188304,0.012967355188304,0.044479888,6.9,39
"293","2013","NMFS","SBS","89","ALD","K-14","5","2013-06-09","15:20:54","15:53:04",58.31979,-159.53349,58.3436,-159.55641,0.536,1.603132333,2.969,15.475,0.013394563856575,0.013394563856575,0.045945275,4.6,22
"294","2014","NMFS","SBS","94","VST","K-14","6","2014-06-09","06:56:18","07:27:30",58.35439,-159.54403,58.32897,-159.54185,0.52,1.526458439,2.827,15.231,0.012552838700721,0.012552838700721,0.043058037,7.2,22
"295","2015","NMFS","SBS","162","AKK","K-14","6","2015-06-03","07:04:48","07:36:36",58.35337,-159.56797,58.32671,-159.56236,0.53,1.609611817,2.981,13.924,0.012100789671652,0.012100789671652,0.041507444,5.2,23
"296","2016","NMFS","SBS","94","VST","K-14","15","2016-06-03","17:09:19","17:42:01",58.319,-159.56193,58.34543,-159.56213,0.545,1.585853709,2.937,15.262,0.013067819209302,0.013067819209302,0.044824494,8.4,21
"297","2016","NMFS","SBS","94","VST","L-03","81","2016-06-22","09:36:32","10:07:55",58.65915,-166.55525,58.68455,-166.55928,0.523,1.529158224,2.832,15.188,0.012539538673728,0.012539538673728,0.043012416,6.3,40
"298","2016","NMFS","SBS","94","VST","L-04","48","2016-06-12","07:56:25","08:27:51",58.64714,-165.92407,58.67214,-165.93633,0.524,1.549136633,2.869,14.864,0.012432371142928,0.012432371142928,0.042644816,6.5,35
"299","2016","NMFS","SBS","94","VST","L-05","49","2016-06-12","10:47:30","11:18:49",58.65998,-165.32301,58.65945,-165.27329,0.522,1.562635558,2.894,15.169,0.012798032238838,0.012798032238838,0.043899086,7.2,37
"300","2016","NMFS","SBS","162","AKK","L-06","45","2016-06-10","09:26:54","09:57:26",58.69331,-164.63292,58.67265,-164.60523,0.509,1.514579385,2.805,15.682,0.01282395651933,0.01282395651933,0.04398801,7.6,34
"301","2016","NMFS","SBS","162","AKK","L-07","46","2016-06-10","12:01:11","12:31:11",58.664,-164.03442,58.64473,-164.00402,0.5,1.500000546,2.778,15.466,0.012525583572084,0.012525583572084,0.042964548,7.8,33
"302","2013","NMFS","SBS","89","ALD","L-09","20","2013-06-13","06:23:42","06:56:13",58.66465,-162.70779,58.63829,-162.69763,0.542,1.613391516,2.988,14.524,0.012651865172496,0.012651865172496,0.043397712,3.5,21
"303","2014","NMFS","SBS","162","AKK","L-09","20","2014-06-11","18:19:47","18:51:03",58.63938,-162.69482,58.66009,-162.7232,0.521,1.529698181,2.833,13.874,0.011458716809386,0.011458716809386,0.039305042,6.8,22
"304","2015","NMFS","SBS","94","VST","L-09","17","2015-06-06","07:10:40","07:42:21",58.67975,-162.71953,58.65846,-162.69356,0.528,1.515119342,2.806,14.555,0.01190659545889,0.01190659545889,0.04084133,4.8,18
"305","2016","NMFS","SBS","94","VST","L-09","24","2016-06-05","09:59:05","10:31:54",58.65249,-162.69363,58.65358,-162.74574,0.547,1.638769495,3.035,14.823,0.013115429755065,0.013115429755065,0.044987805,7.6,24
"306","2016","NMFS","SBS","162","AKK","M-06","44","2016-06-10","07:05:21","07:37:02",58.98996,-164.6384,58.96348,-164.64385,0.528,1.59827272,2.96,15.011,0.01295355751448,0.01295355751448,0.04443256,8.4,25
"307","2016","NMFS","SBS","94","VST","M-07","27","2016-06-06","08:07:06","08:39:19",59.0133,-163.99359,58.98798,-163.99953,0.537,1.530238138,2.834,15.366,0.012695458685052,0.012695458685052,0.043547244,8.2,26
"308","2016","NMFS","SBS","94","VST","M-08","26","2016-06-05","16:16:07","16:48:45",58.9937,-163.39404,58.99549,-163.34326,0.544,1.583693881,2.933,14.952,0.012784951153128,0.012784951153128,0.043854216,8.7,20
"309","2016","NMFS","SBS","94","VST","N-05","30","2016-06-06","17:38:50","18:13:02",59.31723,-165.30361,59.34582,-165.31731,0.57,1.766739304,3.272,15.826,0.015096357716176,0.015096357716176,0.051782672,8.7,18
"310","2016","NMFS","SBS","94","VST","N-07","28","2016-06-06","12:02:04","12:34:46",59.35021,-163.99577,59.3272,-164.02801,0.545,1.70086455,3.15,16.01,0.0147024464895,0.0147024464895,0.0504315,9.9,21
"311","2016","NMFS","SBS","94","VST","O-02","33","2016-06-07","14:59:24","15:31:37",59.65537,-167.27271,59.67573,-167.30517,0.537,1.572894741,2.913,15.669,0.013306673070801,0.013306673070801,0.045643797,5.4,29
"312","2016","NMFS","SBS","94","VST","O-03","32","2016-06-07","11:38:39","12:11:10",59.66815,-166.59551,59.66462,-166.6469,0.542,1.58207401,2.93,15.486,0.01322801251134,0.01322801251134,0.04537398,7.1,26
"313","2016","NMFS","SBS","94","VST","O-04","31","2016-06-07","07:33:12","08:05:40",59.64971,-165.96361,59.66974,-165.92597,0.541,1.66306756,3.08,15.778,0.01416740763592,0.01416740763592,0.04859624,8.4,20
"314","2016","NMFS","SBS","162","AKK","Z-05","73","2016-06-15","16:54:06","17:23:44",54.69079,-165.12298,54.66873,-165.14443,0.494,1.520518912,2.816,15.442,0.012677216882176,0.012677216882176,0.043484672,5.7,80
